COUNTY_FIPS,County_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
48247,5231,97,100,99,98,88,26,96,92,1.5278162,.30613831,.23324852,.25485677,.53147811,.10762607,.28351784,.10824108
48249,40972,94,96,85,98,62,29,85,93,1.3306346,.23201443,.16951166,.25143969,.53683543,.072303072,.29390928,.061985061
48251,167212,34,28,32,75,1,20,72,62,-.4516423,.10241919,.11529893,.14309283,.39125794,.019595183,.26658523,.039574247
48253,19943,53,56,49,97,48,16,14,100,.13634364,.13973182,.13286887,.21645139,1.7819878,.060919944,.25403792,.013167134
48255,15545,77,85,49,98,40,16,60,100,.78865409,.17688224,.13285968,.24258861,.98335105,.057449792,.25502101,.03012611
48257,123804,34,35,39,74,9,11,64,45,-.45332456,.11356673,.12277168,.14232837,.36396047,.03606471,.23390767,.032829147
48259,43769,7,3,22,17,4,18,35,37,-1.5442065,.055794686,.10643699,.072350383,.34957862,.028064268,.25889286,.019224023
48261,568,52,3,1,100,65,100,90,82,.10333476,.054577466,.026143791,.73560208,.47126436,.076142132,.76649743,.076142132
48263,647,44,61,1,74,83,32,1,29,-.17108069,.14475873,0,.14194915,.33201581,.0989011,.30402932,0
48265,51843,42,39,60,52,6,29,68,75,-.24905714,.11705685,.14102124,.11407451,.42374361,.031070411,.29280943,.034621313
48267,4373,60,95,13,77,14,12,54,15,.31985286,.2226328,.095987409,.14903547,.29430053,.041503083,.23780146,.026360067
48269,237,54,30,86,91,1,99,1,63,.16386607,.10548523,.17021276,.20253165,.3963964,0,.66233766,0
48271,3659,62,90,3,96,36,11,1,100,.38150886,.19594595,.077039272,.21474467,.93916667,.054599851,.23410621,.0029917727
48273,30974,100,99,99,97,83,88,90,91,1.9259644,.27176455,.22911592,.21550369,.51914662,.099497944,.47229576,.075399362
48275,3705,57,68,55,86,11,1,67,84,.26215163,.14981797,.13617463,.18056715,.48134091,.038545456,.17090909,.033454545
48277,49611,79,84,72,80,70,51,27,79,.85078973,.17439839,.15468524,.15688477,.44821084,.080735616,.35532764,.016874652
48279,13123,83,89,93,98,57,26,67,71,1.0746149,.19016978,.18346095,.25105053,.40971982,.068527922,.28511,.033417936
48281,20862,25,34,23,32,29,9,54,78,-.75440091,.11065275,.1084922,.090136051,.44075441,.050467528,.22646344,.026130395
48283,7416,80,82,55,100,11,36,81,99,.94927603,.16996904,.13627993,.36422703,.7763027,.038342882,.31291318,.049801674
48285,20021,36,31,25,75,40,17,82,24,-.41917431,.10656912,.11035835,.14381076,.32319003,.056989521,.25747508,.054050602
48287,17058,45,44,60,80,12,4,80,55,-.13982885,.12292118,.14202899,.15364045,.38006967,.038933069,.19449967,.048045062
48289,17225,62,85,11,86,14,9,52,95,.40512109,.17648433,.09145084,.18238783,.57337117,.041285116,.2262921,.025453981
48291,83702,61,57,33,97,46,14,82,99,.37533185,.14098749,.1164958,.22650376,.73537505,.060134709,.24452052,.055669259
48293,23417,78,90,48,89,20,18,80,96,.84541553,.19440015,.13174982,.18856861,.5919416,.044765428,.25940073,.047749791
48295,3398,51,47,79,85,18,19,74,35,.056302205,.12891567,.16085489,.1785235,.34627426,.043624163,.26174498,.041946311
48297,12139,63,83,3,97,13,2,63,99,.43016177,.17224567,.071924806,.23097324,.74787474,.039978679,.1804371,.032249466
48299,21047,33,30,3,74,22,8,69,93,-.50011253,.10632364,.07228706,.14179681,.5421474,.045402166,.21929015,.036183454
48301,98,72,70,1,90,1,56,100,80,.6540336,.15306123,0,.1971831,.45454547,0,.36666667,.16666667
48303,304808,85,88,80,71,36,81,68,56,1.1417086,.18863375,.16234712,.13822117,.3825399,.054675385,.44775659,.034902368
48305,5830,80,87,34,98,70,37,61,81,.94640017,.18233766,.11856677,.24638823,.46530771,.080779947,.31708449,.030640669
48307,8057,69,82,29,97,59,24,49,63,.61770093,.16902485,.11266924,.23181738,.39597684,.069360487,.27776009,.02418072
48309,251089,92,89,88,78,51,69,66,76,1.2273896,.19151096,.17268063,.15080585,.43146932,.063328668,.40767762,.033202302
48311,774,32,39,36,17,13,13,96,80,-.55337518,.11757106,.11904762,.072580643,.46278316,.04074074,.24074075,.10740741
48313,14197,52,42,21,90,57,18,82,100,.10250038,.12030281,.10582387,.1918736,.97511941,.068400092,.25837433,.053876787
48315,10017,61,90,1,77,28,9,41,98,.37526512,.19190389,.048763737,.14804064,.648072,.049628843,.22693531,.021208908
48317,5649,33,16,18,97,1,19,85,53,-.50561357,.084809445,.10040161,.2261367,.37631977,0,.26151121,.06198347
48319,4186,22,31,33,62,5,29,2,20,-.84335124,.10704023,.11627907,.12294795,.30996311,.030070756,.29363209,.0064858492
48321,36774,78,89,27,90,37,29,73,83,.81759006,.18946442,.11131505,.19438221,.47653896,.05509821,.29325533,.040077988
48323,58174,97,99,90,100,49,47,100,95,1.5864509,.26937142,.17856611,.40499392,.5640893,.061218224,.34287119,.12206803
48325,50057,38,35,11,83,27,5,69,89,-.34879634,.11297106,.092489034,.16834246,.50397038,.049164649,.19602092,.035773497
48327,2119,47,50,12,97,78,34,10,32,-.087853454,.13307618,.094664373,.22064662,.33788037,.088757396,.30867851,.01183432
48329,168167,42,24,60,80,11,43,84,18,-.25052762,.095552601,.141165,.15488215,.30656305,.038615391,.33076599,.058352925
48331,24770,66,71,30,89,34,27,69,92,.52063203,.15447456,.11372045,.18602002,.52663833,.053099263,.28576073,.035327263
48333,4889,47,72,13,83,20,1,12,90,-.052413631,.15597109,.095689654,.17034966,.50897509,.044134077,.14916201,.012290503
48335,8523,44,34,18,96,12,7,86,100,-.16003054,.11265822,.10171731,.21331181,1.0301491,.039462637,.21032746,.066330813
48337,19489,60,72,25,75,20,23,68,82,.32321274,.15645406,.10967368,.14282571,.46960375,.044102564,.27602565,.034615386
48339,571949,28,22,27,60,6,28,64,53,-.66196698,.092501096,.11094272,.12261164,.37677264,.032091781,.28951567,.033007968
48341,21399,58,47,20,100,30,47,89,39,.27016363,.12823908,.10418311,.32694468,.35256284,.051685728,.34160107,.073221445
48343,12373,63,85,36,53,60,22,51,86,.42908812,.17772318,.11897011,.1144186,.48994061,.070549153,.27027556,.024819231
48345,1252,33,14,98,63,8,37,80,4,-.5049991,.080670923,.21405751,.125,.24180327,.034764826,.31697342,.049079753
48347,65339,97,98,87,83,55,78,79,90,1.5747372,.24774896,.17120032,.17059496,.50904465,.067306481,.4343141,.046217956
48349,48995,80,82,65,97,49,34,79,78,.97056431,.16964675,.14546044,.21551023,.44573995,.061887186,.31093553,.046602838
48351,13914,80,98,83,83,51,1,63,98,.92777497,.2442698,.16705276,.16649695,.66943407,.063405454,.15390405,.032361243
48353,14904,77,78,37,84,54,41,82,81,.7988072,.16132121,.12068965,.17728181,.46334884,.066765301,.32772332,.055483632
48355,361540,92,80,83,83,64,73,79,76,1.2212318,.16572583,.16591847,.17176515,.42740989,.074730977,.42049888,.045747038
48357,10131,63,69,23,98,1,20,96,62,.43938383,.15175989,.10779817,.25564158,.39282092,.013494114,.26614988,.1042205
48359,2094,13,21,2,38,5,7,43,30,-1.2406609,.0910725,.067285381,.096595407,.33578947,.028619528,.21548821,.021885522
48361,84069,44,50,46,59,41,14,56,77,-.15208547,.13309279,.12851858,.12073603,.43546537,.058086704,.24704991,.027134473
48363,28540,74,86,35,81,50,23,71,86,.7177946,.18104643,.1187645,.15826006,.49270809,.063188687,.27294004,.037835203
48365,23327,57,63,56,83,13,11,67,91,.262885,.14719698,.13751605,.17120895,.52205956,.040175986,.23283547,.033692256
48367,133811,16,14,5,52,4,7,55,62,-1.1015716,.080918416,.079288125,.1138138,.39109734,.026206991,.21159886,.026907349
48369,9718,76,67,55,100,18,43,95,71,.76657462,.14933112,.1366782,.29170147,.41003618,.043396816,.33062753,.095535435
48371,15815,71,69,42,100,23,24,81,99,.63573372,.15129726,.12668464,.30889606,.75773865,.04660653,.27770618,.051546391
48373,48913,77,86,64,86,39,13,72,98,.79374313,.18183424,.14404894,.1835123,.67020166,.056673877,.23967171,.039815892
48375,119674,98,92,90,97,70,81,82,86,1.6517324,.20392968,.17593047,.23014238,.49456644,.081185222,.44831005,.054168545
48377,6975,100,100,72,100,89,74,95,97,1.8158908,.38981348,.15490909,.46588075,.62778234,.11403853,.42154935,.095556431
48379,11766,41,47,11,77,8,8,68,75,-.26645917,.1294027,.090790331,.14621021,.42634588,.034642033,.2226328,.034411084
48381,134026,12,16,26,20,4,29,42,8,-1.2677845,.084636725,.11081497,.076547123,.27467328,.0267266,.29178563,.021502763
48383,3766,32,24,11,85,11,40,17,74,-.55636835,.095684804,.092009686,.17793104,.41944763,.038745388,.32564574,.013837638
48385,3408,72,98,3,83,23,12,64,97,.66285098,.24714829,.075555556,.16703589,.61992621,.04706927,.23534636,.032859679
48387,12171,57,91,9,77,38,11,1,87,.25009063,.19650765,.086479902,.14628404,.49971136,.056014508,.23433407,.0056417491
48389,15492,68,68,36,100,13,23,81,99,.5679394,.15045886,.11898239,.30257142,.74139464,.039795339,.2754406,.050028425
48391,7145,79,80,80,90,67,23,57,95,.84932709,.16472952,.1614015,.19742578,.58354115,.0773459,.27247742,.027483314
48393,805,21,39,32,17,13,6,47,58,-.89703178,.1175727,.11538462,.073214285,.38323355,.039867111,.2026578,.023255814
48395,16990,60,56,56,80,73,13,82,78,.31599593,.14035505,.13732779,.15475471,.44003665,.085195534,.23929237,.052296709
48397,97175,2,1,9,17,2,2,23,25,-1.8317093,.047476854,.087046437,.072774827,.32365376,.022341972,.18212642,.015742311
48399,10277,60,70,37,93,26,27,33,76,.33679414,.15277778,.12114456,.20815633,.42732167,.04825462,.28850102,.018737167
48401,53755,46,40,37,90,18,8,69,97,-.10348889,.1184478,.12134659,.1936053,.63667202,.043240558,.2215043,.034956925
48403,10471,58,92,6,80,26,1,20,100,.29426694,.2010459,.08367347,.15325429,.8518405,.048248667,.11760613,.014381814
48405,8286,81,98,72,84,63,9,70,99,1.0173696,.24801093,.15486726,.17650919,.7464447,.073312081,.22515213,.0370907
48407,28180,54,69,3,80,5,4,82,98,.16304833,.15192688,.076796405,.15491405,.64705884,.028875833,.19366723,.052374788
48409,67008,80,76,83,91,59,37,85,80,.97346479,.15900329,.16672602,.20119448,.4614473,.069525726,.31675255,.061883133
48411,5991,62,56,13,98,49,36,70,87,.38102731,.139789,.095560573,.25219873,.49570552,.06099904,.31556195,.036503363
48413,2983,53,72,1,91,5,7,77,42,.13186267,.1565538,.035874441,.20426829,.35587189,.029767442,.21116279,.044651162
48415,17096,62,60,39,96,23,15,84,97,.39434367,.14403129,.12312687,.21344583,.6157797,.046288505,.24810638,.058239352
48417,3296,46,50,46,70,10,6,82,73,-.099173486,.13333334,.12873563,.1357749,.4162806,.036446471,.20425209,.056188308
48419,25349,92,96,93,97,57,19,82,94,1.2549441,.2263948,.18294849,.23566368,.56328875,.068438612,.26353168,.054341979
48421,3059,57,63,10,96,2,23,74,64,.21610922,.1482462,.088859417,.20953757,.39830509,.023552502,.27379784,.042198233
48423,227449,62,70,32,74,13,44,62,76,.40648937,.15356915,.1157106,.14224893,.43030244,.040912487,.33586085,.031579085
48425,8860,61,96,1,44,1,5,89,93,.33783692,.23390931,.061689589,.10356972,.54192173,.019532502,.19692603,.072366312
48427,64078,96,100,99,100,83,15,100,97,1.480027,.34713572,.22399569,.46686518,.63718963,.099209294,.2488263,.12626638
48429,9364,69,93,77,96,14,2,9,94,.59245789,.20594837,.1585633,.21466053,.55220932,.041268863,.17924237,.011395134
48431,1231,12,1,100,46,1,1,49,1,-1.257742,.024288107,.2717087,.10580646,.18759455,.0087336246,.14410481,.024017468
48433,1476,33,40,1,89,8,14,34,44,-.51590097,.11884669,.066844918,.18724696,.36305732,.034482758,.24482758,.018965518
48435,3824,69,56,85,98,18,34,89,71,.59045523,.13947991,.16767068,.26054686,.40917107,.043201134,.30807364,.070113316
48437,7432,94,98,60,99,68,28,89,99,1.32144,.25151113,.14327314,.26735833,.70642203,.078243516,.29021958,.06986028
48439,2049770,54,40,74,71,17,66,76,36,.18573064,.11945082,.15666415,.13888077,.34688061,.042980466,.39480579,.043635599
48441,136870,63,69,69,47,41,72,46,44,.44182041,.15135549,.15100794,.10674345,.36250505,.058113419,.41643941,.023060881
48443,896,18,23,1,70,1,1,5,93,-1.0324429,.09375,.043478262,.13527851,.54489166,.0071770335,.069377989,.0095693776
48445,12528,90,90,49,100,72,32,84,96,1.1717902,.19181652,.13321739,.31614518,.60093439,.083723217,.3036198,.059837479
48447,1436,49,82,10,69,15,22,1,63,.016609291,.16829608,.089622639,.13394496,.39625585,.041916169,.2709581,0
48449,32640,80,85,49,97,15,42,93,62,.96088594,.17679353,.13369681,.23306873,.3905119,.041861746,.33021206,.091434866
48451,117986,57,51,61,71,40,55,56,52,.23972109,.13534211,.14348188,.13730964,.37506524,.057694972,.36510137,.027404534
48453,1226805,51,41,42,46,36,89,76,13,.059911467,.11964566,.12674947,.10667592,.28942409,.054653116,.47635177,.043498512
48455,14620,62,72,14,83,59,9,70,98,.38074675,.15530486,.096891694,.16920027,.64948452,.07014925,.22620232,.036484245
48457,21518,66,80,20,86,55,1,80,100,.53140432,.16525154,.10452451,.17980947,.96035415,.067323945,.16042253,.04774648
48459,41018,57,78,3,74,20,7,70,89,.24152732,.16026451,.076984361,.14152059,.50737709,.044230223,.21214913,.037000284
48461,3659,58,56,11,98,79,22,49,96,.27031821,.14062935,.092699885,.24444444,.58942556,.090840839,.26951951,.024024025
48463,26920,80,86,89,98,63,21,55,87,.97959256,.17936388,.17296772,.24187575,.49554822,.072842441,.26682502,.026467593
48465,48969,94,92,60,100,52,55,91,81,1.3579562,.20299728,.14328435,.31774116,.46687391,.064452752,.3649154,.082324609
48467,55103,44,51,9,80,8,8,63,92,-.16460581,.13639894,.088101231,.15401551,.52758694,.034332208,.21998413,.031752333
48469,92109,71,68,55,82,54,45,77,56,.62965047,.15035436,.13662323,.16206931,.38248536,.06671834,.33818012,.044179197
48471,72321,92,95,39,73,23,90,57,100,1.228889,.22403796,.1224381,.13968711,.9952668,.046532806,.48595366,.027455267
48473,51832,72,80,20,83,8,37,84,86,.6486873,.16517536,.10266335,.17501749,.49497882,.034605496,.31665677,.058994133
48475,11658,52,46,11,96,7,26,82,87,.082246885,.12517314,.093196318,.21373321,.49704376,.03267974,.28456512,.054550026
48477,35163,39,42,10,68,30,18,60,76,-.32171556,.12025028,.09059193,.13253576,.42984381,.051643565,.25877228,.030178217
48479,273526,99,99,94,100,48,61,99,91,1.6874089,.27494594,.18980245,.32438344,.52139968,.06079771,.378077,.11555175
48481,41577,89,84,82,97,55,42,81,80,1.1503887,.17593677,.1646613,.21730271,.46050346,.067109682,.33035067,.050661229
48483,5338,79,87,67,90,17,43,84,38,.91266823,.18293838,.14888011,.19757174,.35034993,.042601924,.33394411,.057260651
48485,131596,79,82,67,69,56,67,42,85,.89116865,.16891684,.15007879,.13404348,.48308364,.068264537,.39688975,.021548515
48487,12833,92,90,70,97,34,66,70,68,1.251635,.19201414,.15190652,.22820686,.40375978,.054054055,.3926641,.036293436
48489,21588,94,99,76,100,29,30,100,99,1.3744451,.26969174,.15804598,.34265944,.71221089,.05102041,.29470772,.11708751
48491,547604,10,6,31,13,2,37,47,18,-1.3549608,.064184077,.11412236,.067664981,.30265525,.023251554,.31611902,.023107238
48493,49173,27,24,7,63,5,1,84,79,-.72376597,.09594918,.085045159,.12434262,.45440662,.029301468,.15623212,.058094449
48495,7867,60,68,33,100,28,6,54,89,.31836608,.15025106,.11717062,.30810928,.50631094,.049637266,.20389462,.026345933
48497,66290,33,31,13,77,8,8,72,76,-.49226433,.10724927,.095769301,.14696752,.43078738,.034288526,.22061782,.038937815
48499,44366,47,62,19,79,20,5,43,95,-.037448723,.14633177,.10204432,.15272525,.58375394,.044760752,.19788007,.021926105
48501,8631,33,16,1,100,13,8,90,74,-.51915026,.084115401,.046347607,.36507285,.42166141,.040504396,.21971723,.076041266
48503,18036,41,44,45,83,18,14,27,76,-.26136085,.1232289,.12765546,.17020765,.43058112,.043519914,.24442315,.016970029
48505,14304,95,100,99,100,51,16,100,91,1.3968953,.34546611,.23751523,.38087541,.52127838,.063957363,.25249833,.15411948
48507,12039,97,100,99,100,82,25,90,99,1.5132397,.33776844,.2245748,.33145353,.69685537,.096891627,.28031364,.077009238
49001,6517,22,20,11,50,1,18,81,54,-.83090562,.090612881,.091721259,.11073387,.37755457,.017966695,.25854513,.05039439
49003,53946,9,13,4,15,11,8,51,37,-1.4513831,.078803383,.078402907,.069356002,.35015228,.038818374,.22220957,.024816439
49005,124165,43,70,5,14,8,57,64,22,-.17695923,.15350491,.080500402,.068581462,.31632733,.034928244,.37019768,.033131041
49007,20308,49,81,48,26,23,19,38,76,.019060016,.16771057,.13217098,.084390767,.43186265,.046621535,.26261336,.020053647
49009,613,4,1,1,8,83,1,1,75,-1.7070729,.034816246,.023809524,.059701491,.42574257,.098159507,.12883435,.0061349692
49011,345767,3,3,8,2,4,10,41,19,-1.7844867,.054105945,.085988991,.043575946,.30964908,.027661141,.22986868,.021396257
49013,20148,42,51,24,51,11,15,77,78,-.2385616,.13656856,.10906702,.11223364,.44545868,.038584739,.24854398,.044991262
49015,10117,21,38,3,10,9,11,67,81,-.88738573,.11635314,.073464915,.062103931,.46458924,.035470668,.23110504,.033560708
49017,4998,38,80,10,18,5,6,27,78,-.37178472,.16499792,.089355089,.07339716,.44375595,.028977273,.20511363,.017045455
49019,9640,25,20,60,13,24,48,88,2,-.75847691,.090726867,.14148147,.066849947,.22818665,.047482703,.34860414,.068957292
49021,51213,54,82,15,16,12,53,60,74,.1655478,.17025393,.098356672,.070613287,.42141211,.039377019,.36032912,.029914781
49023,11301,30,46,45,30,2,7,80,22,-.61463916,.12603158,.12739532,.089232221,.31818181,.023383372,.21449192,.047632795
49025,7484,17,44,1,19,2,9,23,45,-1.0582578,.12357569,.061210912,.075117372,.36441195,.022323119,.22587968,.015512675
49027,12854,32,46,4,58,15,16,49,44,-.53753978,.12557994,.07750804,.11896288,.36155108,.041733917,.25501499,.023979709
49029,11664,2,1,1,1,1,1,13,61,-1.9329917,.027670361,.065524191,.018695921,.38984051,.0092124818,.14680535,.012778603
49031,1866,44,83,1,31,1,1,44,99,-.17595424,.17149098,0,.090000004,.72106826,.0093984958,.16353384,.022556391
49033,2389,23,45,5,2,1,26,39,98,-.81267208,.12416107,.0804829,.043180261,.67710841,.0031496063,.28346458,.020472441
49035,1133646,23,22,28,32,30,41,68,11,-.80502474,.091869622,.11197881,.091839045,.28307635,.051512726,.32886451,.034029666
49037,15302,80,98,58,78,56,4,93,95,.96199137,.24952994,.13916562,.15081641,.57154101,.067733705,.19369055,.08861053
49039,29850,44,68,1,38,1,9,79,97,-.15292218,.15027657,.045564272,.097533375,.63128316,.022098808,.22295499,.046280228
49041,21280,38,67,22,34,1,8,50,59,-.3625569,.14930806,.10600072,.093537159,.38541555,.020640956,.21863118,.024579033
49043,41103,3,3,9,4,2,9,42,5,-1.8119843,.055950724,.087424032,.050936084,.25579649,.023558369,.22616033,.021659635
49045,67397,9,5,22,29,14,3,54,36,-1.4322784,.06211831,.10656837,.087300777,.34756318,.041117296,.19054595,.026125599
49047,36084,44,46,31,75,6,13,69,81,-.17259394,.12553602,.11417374,.14268631,.46560848,.030844923,.24089319,.035954207
49049,605490,21,30,1,5,3,40,80,38,-.91387689,.10637859,.065349646,.054008748,.35052708,.025350772,.32351151,.049129169
49051,31708,6,4,1,5,1,22,67,7,-1.6061562,.059323113,.045683261,.054055478,.26956576,.020244963,.27027026,.033809088
49053,165811,28,39,11,16,10,30,80,64,-.64391249,.11783716,.092415161,.070927896,.39750171,.03652177,.29598907,.048369031
49055,2689,21,24,1,57,1,19,43,60,-.89732409,.096190117,.050445102,.11648846,.38902953,.018999999,.26100001,.022
49057,251498,23,27,47,34,28,20,60,22,-.81093049,.1020083,.12971821,.093561463,.31795645,.050220013,.26589105,.029976564
50001,36882,5,10,20,11,17,13,4,16,-1.6856929,.071854346,.10335135,.065066874,.29906449,.042443775,.23998903,.0089138784
50003,35746,24,33,58,30,73,18,8,41,-.79593468,.10891522,.13941614,.088287227,.35467806,.086002335,.25972155,.010973184
50005,30234,29,46,36,29,65,22,9,51,-.63256717,.12593508,.11922173,.086936355,.37247682,.07503619,.26926169,.011339875
50007,162646,28,42,33,7,66,58,25,9,-.63822144,.12076697,.11687618,.05630805,.27856556,.077010281,.376315,.016248489
50009,6200,36,50,26,68,38,3,21,75,-.40754211,.133829,.11085181,.13205156,.42309096,.055474453,.18759124,.014963504
50011,49116,14,17,37,34,41,14,37,14,-1.1431303,.086485483,.12047131,.093309246,.28997687,.05801864,.2459193,.019932123
50013,7022,3,12,5,16,4,1,1,25,-1.7795161,.07509315,.07890819,.071333714,.32391661,.028078485,.15967524,.0040595401
50015,25318,28,51,78,17,18,21,24,7,-.6607604,.13583791,.15961801,.071770065,.26915264,.043618433,.26844302,.015930211
50017,28908,14,24,33,24,32,5,49,15,-1.1510553,.097041793,.11659718,.081966437,.29571879,.051958628,.19521134,.023861878
50019,26901,42,49,67,57,64,8,33,59,-.25022736,.1309638,.1497938,.11692385,.38709676,.074709229,.2181849,.018677307
50021,58892,22,26,10,18,65,26,82,29,-.82673377,.10055473,.089706182,.074028105,.33203113,.076446444,.28565791,.051661536
50023,58350,19,30,65,10,72,30,2,15,-.97377884,.10550156,.14530601,.063137725,.29643077,.083574995,.29559368,.0064846142
50025,42823,37,51,66,20,63,41,11,43,-.38815546,.13673925,.14746758,.07585188,.35878772,.073114082,.32735047,.012141688
50027,55275,12,22,15,12,34,19,25,28,-1.2960992,.092023186,.098679259,.065660216,.32969904,.052926168,.26220265,.016133016
51001,32673,79,89,33,87,79,43,39,81,.86253726,.1899768,.11701412,.18547666,.46587861,.090936154,.33196905,.020613186
51003,107405,19,21,14,23,24,56,12,51,-.97847229,.091152921,.097192809,.079369865,.37037176,.047281664,.36704743,.012242144
51005,15157,63,91,26,74,63,12,12,96,.42735386,.19723533,.11055989,.14000712,.60158968,.073787875,.23757575,.012424243
51007,12953,26,31,13,82,11,1,53,20,-.73722667,.10691237,.095541403,.16126253,.30982128,.038352847,.15603553,.02563585
51009,31775,43,56,21,75,39,10,31,76,-.17777002,.13960767,.10504758,.14364301,.43093032,.056332238,.22878289,.018256579
51011,15707,37,49,30,74,21,8,25,56,-.40151748,.13197644,.11312417,.14099334,.38114923,.044984404,.22229519,.016089313
51013,233464,25,8,8,7,92,98,67,1,-.74170864,.06785012,.085921325,.056619588,.18398049,.13163354,.57253903,.033466626
51015,75079,14,17,6,64,12,6,1,72,-1.1651064,.086586691,.083218016,.12633145,.41537058,.039033141,.20681134,.0058566639
51017,4307,15,33,8,38,2,14,5,35,-1.1394444,.10872135,.086363636,.09688691,.34615386,.024430871,.2465297,.0094392002
51019,78376,11,18,3,40,6,2,22,52,-1.3387924,.088969208,.07323657,.099751286,.37367076,.032059263,.17897627,.015295208
51021,6388,18,28,3,53,7,2,4,99,-1.0364237,.10291971,.074031234,.11425682,.79318833,.032953106,.18588932,.0088719903
51023,33343,2,7,1,17,12,1,1,35,-1.8199533,.064545512,.061942313,.072413512,.3460885,.03890229,.13698733,.0050512664
51025,16520,81,92,93,96,82,29,13,99,1.0239247,.20406285,.18336888,.214872,.78130698,.095742919,.29302633,.012589035
51027,21788,72,99,32,100,55,9,2,100,.68956441,.28359428,.11605751,.29915053,1.095204,.066868946,.22686428,.0072353831
51029,17059,67,75,69,91,38,15,40,99,.54669279,.15751211,.15060852,.20167272,.71401292,.055612769,.24802609,.020768967
51031,55225,26,33,29,66,38,16,6,46,-.72889525,.10972948,.11250493,.12845096,.36709428,.055524252,.25265485,.0096658142
51033,30381,22,18,39,77,23,6,47,25,-.83519357,.088011704,.12300421,.14929329,.32442802,.046409648,.20802119,.023387538
51035,29801,44,62,21,90,20,7,5,78,-.15044346,.14608301,.10515995,.19203094,.44496965,.044347335,.2171239,.0096301688
51036,7014,38,49,2,91,61,1,28,52,-.33409807,.13158648,.070669502,.20278439,.37349397,.070787296,.1609116,.017265193
51037,12040,75,97,45,83,83,27,1,85,.73471689,.23709854,.12747103,.16794887,.48534834,.097618535,.2872774,.0045054709
51041,343551,7,8,46,20,4,13,16,19,-1.5285922,.067938827,.12819417,.076665051,.3089599,.028182538,.24224021,.013611157
51043,14423,9,12,5,48,11,15,1,22,-1.4346292,.0761851,.079589218,.10919096,.31667367,.038488951,.25,.0064148256
51045,5110,11,18,1,32,68,12,3,27,-1.3375024,.088535532,.066712998,.091679916,.32719836,.078363083,.23552459,.0078363083
51047,51101,22,13,20,72,12,23,57,41,-.82910055,.077914968,.10268775,.13893904,.35426611,.038954955,.272919,.027766388
51049,9824,54,85,30,82,51,19,4,17,.17946696,.17827469,.1134697,.16495426,.30038643,.063647799,.26138365,.0088050319
51051,14756,77,98,41,97,82,13,1,100,.77195352,.25679654,.12463996,.22599079,1.0594653,.096227065,.24299066,.0064035999
51053,28485,33,42,20,83,15,10,10,70,-.51023614,.12111957,.10334089,.16843081,.40743637,.041919045,.22824728,.011729642
51057,10998,77,81,93,84,24,42,64,44,.80244642,.16802491,.18325488,.17683624,.36307573,.047639955,.32908893,.032930844
51059,1145862,12,5,9,19,16,39,67,7,-1.2987074,.061169486,.088530436,.075205654,.27286908,.042176437,.32023373,.033709876
51061,69728,2,4,11,19,2,7,3,15,-1.8412528,.058096789,.091297589,.075100377,.29340264,.024468692,.21712402,.0083055124
51063,15704,19,28,5,67,13,3,4,69,-.98750657,.1033643,.08123187,.12970135,.40475523,.039735101,.18881872,.0087786848
51065,26594,5,3,10,30,2,1,20,59,-1.6308132,.054782469,.090012677,.089188486,.38704771,.022876147,.15025698,.014511741
51067,56187,36,61,12,58,23,2,18,75,-.41122839,.14466403,.09324424,.11880849,.42242482,.047223549,.18258904,.013958342
51069,86415,8,5,11,48,7,9,21,24,-1.483954,.061643109,.091644779,.1081697,.32104504,.032568328,.22388344,.014792242
51071,16772,22,27,29,50,50,15,6,68,-.86010623,.10167956,.11225633,.11071635,.40213478,.063096963,.24934877,.0096960925
51073,37222,11,18,4,45,8,8,6,52,-1.3206526,.087988526,.078157842,.1042845,.37418175,.034762613,.21757068,.010212363
51075,22865,4,2,1,28,2,1,1,75,-1.7341783,.052197549,.036692761,.086126357,.42555007,.023630379,.15118739,.0059957677
51077,15742,62,93,13,89,52,3,5,95,.39540008,.20926593,.09580116,.18748438,.5813154,.065250844,.1871345,.0093875043
51079,19519,13,6,21,73,2,9,41,8,-1.2171977,.063545324,.10561924,.1393358,.27432218,.022787493,.22403285,.02146264
51081,11525,62,70,50,97,74,21,2,100,.40595263,.15271713,.13434727,.22217169,1.1724752,.087743349,.26706883,.0065807514
51083,34552,47,55,22,87,69,18,4,82,-.077305183,.13872866,.1069455,.18548614,.46876916,.07967227,.25879362,.0091114566
51085,105537,1,3,5,14,3,2,1,6,-1.9828779,.052922964,.079579785,.068709604,.26454562,.025675226,.17475055,.0061815479
51087,327535,22,21,56,25,36,58,20,9,-.85043776,.091472663,.13745718,.082643062,.27796125,.054746855,.37345093,.014385353
51089,51308,72,86,34,90,62,25,27,95,.65125936,.18083172,.11812422,.19922815,.58067286,.072108589,.28070506,.016919596
51091,2204,17,27,1,53,24,1,1,88,-1.0704265,.10096374,.029453015,.11478911,.50195569,.047309835,.17068645,.0027829313
51093,36627,21,30,22,60,21,13,17,38,-.87943542,.10516458,.10642434,.12105764,.35071716,.045040105,.24213341,.013847947
