mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.21951041221618653,0.0017065196559212655,0.000517892837524414,3.1939512496386834e-05,150,13,6,6,0.03270833333333333,"{'n_estimators': 150, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_depth': 6, 'learning_rate': 0.03270833333333333}",-0.0016050279174123147,-0.0022742694254872923,-0.003129554105208536,-0.001943493006041381,-0.0020713876099847776,-0.005717124600498908,-0.001585728606750643,-0.0022291402193902413,-0.0024837599769710617,-0.0018560065771075218,-0.0024895492044852674,0.0011582194645089808,201
0.2642834663391113,0.002957099050523589,0.0006300687789916992,4.4657658295420605e-05,120,6,5,10,0.044583333333333336,"{'n_estimators': 120, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_depth': 10, 'learning_rate': 0.044583333333333336}",-0.0014834684988883028,-0.0024717598561879084,-0.0033612660382668982,-0.0020685425677257484,-0.002430877235226124,-0.0056830876292284635,-0.0017044571325142161,-0.0022457823171445866,-0.002312293498754686,-0.002104853413963244,-0.002586638818790018,0.0011363415025909106,256
0.20255594253540038,0.001426122547932384,0.00044422149658203126,4.790953570197587e-05,100,5,1,8,0.008958333333333334,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 8, 'learning_rate': 0.008958333333333334}",-0.0014564850091454689,-0.0023060337289445773,-0.0031746151427747764,-0.002182625072659889,-0.002249099646452706,-0.005759298333329841,-0.0016288149211696244,-0.002196358225561873,-0.002744786420696561,-0.0017786205817161668,-0.002547673708245148,0.0011737588380894275,237
0.3240551710128784,0.0026829235639336457,0.0006563901901245117,4.2363224603582566e-05,150,17,4,10,0.0525,"{'n_estimators': 150, 'min_samples_split': 17, 'min_samples_leaf': 4, 'max_depth': 10, 'learning_rate': 0.0525}",-0.001704563436581459,-0.0027370526869717987,-0.0034632686696058016,-0.002030344936784879,-0.002128721638173048,-0.0055523733993191726,-0.0016197014194811049,-0.002128041739788284,-0.002244548012962404,-0.0018748571256703402,-0.002548347306533829,0.0011241961550647074,238
0.1395357847213745,0.0012480744206894321,0.0003986835479736328,2.960383118604143e-05,100,3,13,6,0.012916666666666667,"{'n_estimators': 100, 'min_samples_split': 3, 'min_samples_leaf': 13, 'max_depth': 6, 'learning_rate': 0.012916666666666667}",-0.0014547333457411646,-0.0020099897392708787,-0.0032217661949578416,-0.0018205309091019906,-0.0021704347385534907,-0.0056233493553183075,-0.001399404970541682,-0.0020626917741428767,-0.0020705573757913995,-0.001674536490128958,-0.002350799489354859,0.0011926857310219363,68
0.19100456237792968,0.0010698750369960287,0.00046238899230957033,2.9038599940174883e-05,140,4,15,6,0.0525,"{'n_estimators': 140, 'min_samples_split': 4, 'min_samples_leaf': 15, 'max_depth': 6, 'learning_rate': 0.0525}",-0.0014211603834101065,-0.002307126422363474,-0.003245367554179193,-0.001810763287173969,-0.00211466503812642,-0.005274685408664148,-0.001488802375462127,-0.002280580609084956,-0.002295153670473891,-0.0016818764296075103,-0.00239201811785458,0.0010837172211290295,123
0.2315349817276001,0.0023724570974020605,0.0005413293838500977,3.703067298067281e-05,140,8,15,8,0.0525,"{'n_estimators': 140, 'min_samples_split': 8, 'min_samples_leaf': 15, 'max_depth': 8, 'learning_rate': 0.0525}",-0.0015218820286273516,-0.002234077058712057,-0.003060160039365985,-0.0020042048505977644,-0.0022020214355862678,-0.005442029929696861,-0.001434253000695892,-0.0023447881531965835,-0.002356183060187934,-0.0017674524363881967,-0.002436705199305489,0.0010958333595796218,159
0.17837228775024414,0.004466856461413346,0.00048410892486572266,4.9115645054844364e-05,110,5,16,8,0.03270833333333333,"{'n_estimators': 110, 'min_samples_split': 5, 'min_samples_leaf': 16, 'max_depth': 8, 'learning_rate': 0.03270833333333333}",-0.0014461335004515188,-0.002157406154732802,-0.0031368233097022135,-0.0019209588096120716,-0.00224403691451659,-0.005386792912576963,-0.0014059295721031366,-0.002143321889973693,-0.002136566089050166,-0.0016930276218875466,-0.00236709967746067,0.0011089996048507323,90
0.05960397720336914,0.001358221771173822,0.00028047561645507815,3.799365944916901e-05,100,16,3,2,0.020833333333333336,"{'n_estimators': 100, 'min_samples_split': 16, 'min_samples_leaf': 3, 'max_depth': 2, 'learning_rate': 0.020833333333333336}",-0.0012746039017377127,-0.0019892613541891676,-0.0032422464186737067,-0.0018404840774940302,-0.002099433092075433,-0.005659054138618044,-0.001462947915932662,-0.002005490452283795,-0.0022308312612050055,-0.0016702329446497456,-0.00234745855568593,0.0012139485339207668,62
0.09274909496307374,0.0003751246048942327,0.0003116607666015625,2.5667573308433008e-05,160,7,19,2,0.040625,"{'n_estimators': 160, 'min_samples_split': 7, 'min_samples_leaf': 19, 'max_depth': 2, 'learning_rate': 0.040625}",-0.0013241159712078752,-0.001929601376458989,-0.002936300956784048,-0.0017349973168791417,-0.0020631116310948403,-0.005552581296342489,-0.0013003591454986924,-0.002092140130252293,-0.002159033138116315,-0.0016018743084109932,-0.0022694115271045677,0.0011827694221721778,10
0.11096272468566895,0.00043691959645097023,0.0003650665283203125,3.4754658263376716e-05,110,6,15,4,0.03666666666666667,"{'n_estimators': 110, 'min_samples_split': 6, 'min_samples_leaf': 15, 'max_depth': 4, 'learning_rate': 0.03666666666666667}",-0.0013722563093622369,-0.002021396925280615,-0.0030333719599497967,-0.0018395651236600154,-0.00228831931677982,-0.00556905672729484,-0.0013268982133568226,-0.0021588903480558135,-0.002104270441247437,-0.0016259373042399473,-0.0023339962669227344,0.0011757118353475122,49
0.1650327205657959,0.009544375265578093,0.0005431413650512695,0.00011580554880854843,140,8,1,4,0.03270833333333333,"{'n_estimators': 140, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.03270833333333333}",-0.001349362346233296,-0.0023000570861104975,-0.003351517368808561,-0.0019148437893807956,-0.0022173943142596636,-0.00570739103031119,-0.0014980543908780864,-0.002096724242359826,-0.002800841764831321,-0.0017981545137026142,-0.002503434084687585,0.0012061574631567827,211
0.1292123556137085,0.001518767682123874,0.00047817230224609373,2.0533695449064006e-05,90,17,14,6,0.05645833333333333,"{'n_estimators': 90, 'min_samples_split': 17, 'min_samples_leaf': 14, 'max_depth': 6, 'learning_rate': 0.05645833333333333}",-0.0014891760346048436,-0.002245282663990338,-0.003281719843995669,-0.0018881383562295003,-0.0021417413113523293,-0.005381754586885277,-0.0014427802424666217,-0.0022588605888807485,-0.0023012376826914245,-0.00185066352413964,-0.002428135483523639,0.001099560205019069,154
0.13373687267303466,0.0021458420964260696,0.00043787956237792967,3.166108963164931e-05,90,13,5,6,0.06833333333333334,"{'n_estimators': 90, 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_depth': 6, 'learning_rate': 0.06833333333333334}",-0.0015472822183939944,-0.0022536882525889712,-0.0031716250425754024,-0.0019207889611152526,-0.0024418286834472017,-0.00555119514735072,-0.0016559576808011746,-0.0023268076663502915,-0.0025215684214883443,-0.0019655943246950037,-0.002535633639880636,0.001099265303904985,230
0.029571104049682616,5.8250865203919766e-05,0.00023849010467529296,2.600948918880331e-06,50,11,9,2,0.044583333333333336,"{'n_estimators': 50, 'min_samples_split': 11, 'min_samples_leaf': 9, 'max_depth': 2, 'learning_rate': 0.044583333333333336}",-0.0013005388385860554,-0.001978757241362097,-0.0031137359837533933,-0.0017950638675153351,-0.0021022906598348635,-0.005567777180979087,-0.0014157754865212,-0.002067895425740478,-0.0019466206939795978,-0.0015857077640366447,-0.0022874163142308753,0.0011918865434447476,18
0.2251136541366577,0.001514569742585829,0.0005739927291870117,2.406900208045572e-05,120,17,15,10,0.07625000000000001,"{'n_estimators': 120, 'min_samples_split': 17, 'min_samples_leaf': 15, 'max_depth': 10, 'learning_rate': 0.07625000000000001}",-0.00151939886387898,-0.0025292985769789886,-0.003179330037752528,-0.002026856217776771,-0.0022447370186966286,-0.005598434938773702,-0.001613815544497237,-0.0023334624725233747,-0.002411690628712994,-0.0019162998785730479,-0.0025373324178164253,0.0011162828724344542,233
0.2253335475921631,0.0010650564689374954,0.0004985570907592773,4.879077049704897e-05,160,11,10,6,0.08020833333333334,"{'n_estimators': 160, 'min_samples_split': 11, 'min_samples_leaf': 10, 'max_depth': 6, 'learning_rate': 0.08020833333333334}",-0.0016526311297650799,-0.0022723286225288016,-0.003852289199486202,-0.001962653883109389,-0.002207836131906526,-0.005596307092892218,-0.0017723115017772378,-0.002350259580665536,-0.002548861629700637,-0.002017852644493362,-0.002623333141632499,0.0011486717617630842,260
0.08826644420623779,0.0018988251528557468,0.0002982616424560547,2.0126821412475002e-05,150,10,11,2,0.02875,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 11, 'max_depth': 2, 'learning_rate': 0.02875}",-0.0012406903913990477,-0.002019825064930323,-0.0029705125054970962,-0.0017200897559626132,-0.0020630707981345634,-0.005535990143914548,-0.0012971454570924073,-0.0020395240968932374,-0.0019911903494023216,-0.001548054997588646,-0.0022426093560814807,0.0011922960273221292,1
0.19070560932159425,0.0019213109889516917,0.0005026102066040039,2.6375701190561937e-05,110,15,19,10,0.06041666666666667,"{'n_estimators': 110, 'min_samples_split': 15, 'min_samples_leaf': 19, 'max_depth': 10, 'learning_rate': 0.06041666666666667}",-0.0015349467471667062,-0.002241477455564092,-0.0033187586851815116,-0.001965138535392587,-0.0022803267735755544,-0.005613925412143509,-0.0014322290183666603,-0.002333351991685655,-0.0024405068534655884,-0.001849453368112865,-0.0025010114840654726,0.001152997771381463,208
