mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.001998305320739746,0.00031017614357230867,0.0002612590789794922,1.2443896814256327e-05,rbf,0.01,5.206896551724138,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 5.206896551724138}",-0.002455491370197324,-0.0029660528519886483,-0.003851538324803073,-0.0027460796742580836,-0.0048590324612067795,-0.007689828513836569,-0.0021673928406019793,-0.003536626606754756,-0.0029482716108194034,-0.0035098756492414986,-0.003673018990370811,0.0015248617798060654,218
0.03225960731506348,0.004765437044767931,0.00021097660064697265,1.3870737232893871e-05,linear,0.001,5.206896551724138,"{'kernel': 'linear', 'gamma': 0.001, 'C': 5.206896551724138}",-0.001649796969772967,-0.0023351926562500585,-0.0033520074120006195,-0.0026802963684464933,-0.0024854122356692053,-0.006296637183887434,-0.001987838116226944,-0.0032129934740073194,-0.003326651105199186,-0.0027991906535828233,-0.0030126016175043052,0.0012181555391693644,123
0.0011170387268066406,0.00020256062124174548,0.00021564960479736328,6.578149634037683e-06,rbf,0.001,5.206896551724138,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 5.206896551724138}",-0.0016405642851450627,-0.002408876374781465,-0.0034559516207214613,-0.00283068821886707,-0.002386588517854631,-0.0067679048480168156,-0.0020715045742838666,-0.0030647931004680533,-0.003178804593293838,-0.0026552776545808675,-0.0030460953788013128,0.0013417633991471788,189
0.0369340181350708,0.00812542542743714,0.00023763179779052735,5.967022625790803e-05,linear,1.0,5.879310344827586,"{'kernel': 'linear', 'gamma': 1.0, 'C': 5.879310344827586}",-0.0016497867136688808,-0.0023313096325083067,-0.0033630194011680485,-0.0026832341867894195,-0.002492586248084,-0.0063027103224330494,-0.0019917452607817188,-0.003214414532150254,-0.003325680785396249,-0.0028029334706329355,-0.0030157420553612864,0.00121953625859998,167
0.0007616281509399414,6.931236518817215e-05,0.0002521991729736328,1.0821052126134042e-05,rbf,1.0,5.879310344827586,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 5.879310344827586}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.03639838695526123,0.007281237469103245,0.00020353794097900392,5.3173757602368595e-06,linear,0.1,5.879310344827586,"{'kernel': 'linear', 'gamma': 0.1, 'C': 5.879310344827586}",-0.0016497867136688808,-0.0023313096325083067,-0.0033630194011680485,-0.0026832341867894195,-0.002492586248084,-0.0063027103224330494,-0.0019917452607817188,-0.003214414532150254,-0.003325680785396249,-0.0028029334706329355,-0.0030157420553612864,0.00121953625859998,167
0.0007387399673461914,6.999274737133161e-05,0.0002490997314453125,1.5253870886698795e-05,rbf,0.1,5.879310344827586,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 5.879310344827586}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.0364037275314331,0.007272496608188979,0.00020160675048828126,2.577127288221676e-06,linear,0.01,5.879310344827586,"{'kernel': 'linear', 'gamma': 0.01, 'C': 5.879310344827586}",-0.0016497867136688808,-0.0023313096325083067,-0.0033630194011680485,-0.0026832341867894195,-0.002492586248084,-0.0063027103224330494,-0.0019917452607817188,-0.003214414532150254,-0.003325680785396249,-0.0028029334706329355,-0.0030157420553612864,0.00121953625859998,167
0.002096867561340332,0.0003480610189416939,0.00027310848236083984,3.306312143411318e-05,rbf,0.01,5.879310344827586,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 5.879310344827586}",-0.0024707259675152884,-0.0030232409599115634,-0.003851538324803073,-0.002787266897951196,-0.00487636854324281,-0.0077741941207252006,-0.0022060862152249163,-0.0035846404844321013,-0.0029605157651959105,-0.00351348961892739,-0.0037048066897929443,0.0015373529827239563,219
0.03653278350830078,0.007265165555153468,0.00021314620971679688,2.88825190928683e-05,linear,0.001,5.879310344827586,"{'kernel': 'linear', 'gamma': 0.001, 'C': 5.879310344827586}",-0.0016497867136688808,-0.0023313096325083067,-0.0033630194011680485,-0.0026832341867894195,-0.002492586248084,-0.0063027103224330494,-0.0019917452607817188,-0.003214414532150254,-0.003325680785396249,-0.0028029334706329355,-0.0030157420553612864,0.00121953625859998,167
0.001289534568786621,0.00018630342801840243,0.0002165555953979492,6.352904518829344e-06,rbf,0.001,5.879310344827586,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 5.879310344827586}",-0.0016497190084209384,-0.0024250378002072964,-0.00344142300429313,-0.002891573766535342,-0.002443149110241365,-0.00680033978460052,-0.002084956745274256,-0.003065524189598919,-0.0031947547715932617,-0.002676811868107497,-0.0030673290048872526,0.0013435684505889649,190
0.03815956115722656,0.006459345794282396,0.00020706653594970703,8.300425641510341e-06,linear,1.0,6.551724137931035,"{'kernel': 'linear', 'gamma': 1.0, 'C': 6.551724137931035}",-0.0016453188784310646,-0.0023409190844327107,-0.0033612540595583168,-0.002689066942115715,-0.0024868352215076045,-0.006299451495694484,-0.0019866046785127133,-0.0032083558034116002,-0.003321543032140843,-0.0028035859490469113,-0.003014293514485196,0.0012188830252552127,143
0.0007609844207763672,6.489662629440456e-05,0.00025300979614257814,8.56171707230177e-06,rbf,1.0,6.551724137931035,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 6.551724137931035}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.038100576400756835,0.006540004564084521,0.0002262592315673828,4.121677347966612e-05,linear,0.1,6.551724137931035,"{'kernel': 'linear', 'gamma': 0.1, 'C': 6.551724137931035}",-0.0016453188784310646,-0.0023409190844327107,-0.0033612540595583168,-0.002689066942115715,-0.0024868352215076045,-0.006299451495694484,-0.0019866046785127133,-0.0032083558034116002,-0.003321543032140843,-0.0028035859490469113,-0.003014293514485196,0.0012188830252552127,143
0.000732254981994629,6.835033209121864e-05,0.00024669170379638673,1.058967729266528e-05,rbf,0.1,6.551724137931035,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 6.551724137931035}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.03821332454681396,0.0064808715331581,0.00022854804992675782,5.0152661467525255e-05,linear,0.01,6.551724137931035,"{'kernel': 'linear', 'gamma': 0.01, 'C': 6.551724137931035}",-0.0016453188784310646,-0.0023409190844327107,-0.0033612540595583168,-0.002689066942115715,-0.0024868352215076045,-0.006299451495694484,-0.0019866046785127133,-0.0032083558034116002,-0.003321543032140843,-0.0028035859490469113,-0.003014293514485196,0.0012188830252552127,143
0.0021371841430664062,0.0002704453311840392,0.0002762317657470703,3.377865425327376e-05,rbf,0.01,6.551724137931035,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 6.551724137931035}",-0.002489469234438127,-0.003071219689671907,-0.003851538324803073,-0.002809247082534697,-0.00487636854324281,-0.007856501217853909,-0.002228198357561351,-0.0036029666504144176,-0.002980105110809539,-0.0035310894059142365,-0.003729670361724406,0.0015508414181560504,220
0.03816268444061279,0.006564116708661279,0.0002109527587890625,1.0396143654508912e-05,linear,0.001,6.551724137931035,"{'kernel': 'linear', 'gamma': 0.001, 'C': 6.551724137931035}",-0.0016453188784310646,-0.0023409190844327107,-0.0033612540595583168,-0.002689066942115715,-0.0024868352215076045,-0.006299451495694484,-0.0019866046785127133,-0.0032083558034116002,-0.003321543032140843,-0.0028035859490469113,-0.003014293514485196,0.0012188830252552127,143
0.0014240264892578125,0.00016614784371154703,0.00021886825561523438,8.989992933050439e-06,rbf,0.001,6.551724137931035,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 6.551724137931035}",-0.0016570692981483538,-0.002433673414549466,-0.003436366627770451,-0.002956523371047016,-0.002493768449620103,-0.00678015624528172,-0.0020822626586712366,-0.0030766028850540555,-0.0032172253567710903,-0.002714984704913655,-0.003084863301182715,0.0013329238143514471,191
0.04256131649017334,0.007716656484371364,0.00023124217987060546,5.5973700984860965e-05,linear,1.0,7.224137931034483,"{'kernel': 'linear', 'gamma': 1.0, 'C': 7.224137931034483}",-0.001647205940866474,-0.00233040380338113,-0.0033743383389858482,-0.0026779064139987236,-0.0024872321752672536,-0.006307270003496977,-0.001989357778043631,-0.003209468307531884,-0.0033239541869756993,-0.0027968249108039486,-0.0030143961859351574,0.001221993397050025,147
0.0007501840591430664,6.635118806928355e-05,0.0002514839172363281,1.0788434118195099e-05,rbf,1.0,7.224137931034483,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 7.224137931034483}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.04233927726745605,0.007565126971962374,0.00020415782928466796,2.1904686681257974e-06,linear,0.1,7.224137931034483,"{'kernel': 'linear', 'gamma': 0.1, 'C': 7.224137931034483}",-0.001647205940866474,-0.00233040380338113,-0.0033743383389858482,-0.0026779064139987236,-0.0024872321752672536,-0.006307270003496977,-0.001989357778043631,-0.003209468307531884,-0.0033239541869756993,-0.0027968249108039486,-0.0030143961859351574,0.001221993397050025,147
0.0007333040237426757,6.962116852508237e-05,0.0002453088760375977,1.1184576140953737e-05,rbf,0.1,7.224137931034483,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 7.224137931034483}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.04258561134338379,0.007655641209156666,0.00024774074554443357,5.2693790877119354e-05,linear,0.01,7.224137931034483,"{'kernel': 'linear', 'gamma': 0.01, 'C': 7.224137931034483}",-0.001647205940866474,-0.00233040380338113,-0.0033743383389858482,-0.0026779064139987236,-0.0024872321752672536,-0.006307270003496977,-0.001989357778043631,-0.003209468307531884,-0.0033239541869756993,-0.0027968249108039486,-0.0030143961859351574,0.001221993397050025,147
0.0021389007568359377,0.0002682167010508229,0.0002641439437866211,1.371288246501261e-05,rbf,0.01,7.224137931034483,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 7.224137931034483}",-0.002507274150712779,-0.003119599219311361,-0.003851538324803073,-0.0028356485469086907,-0.00487636854324281,-0.007856501217853909,-0.0022626746297775644,-0.0036029130788205704,-0.003014693657383363,-0.003537570358021734,-0.003746478172683585,0.0015407669744738237,221
0.04239919185638428,0.007463991418963395,0.0002249002456665039,3.680012972881822e-05,linear,0.001,7.224137931034483,"{'kernel': 'linear', 'gamma': 0.001, 'C': 7.224137931034483}",-0.001647205940866474,-0.00233040380338113,-0.0033743383389858482,-0.0026779064139987236,-0.0024872321752672536,-0.006307270003496977,-0.001989357778043631,-0.003209468307531884,-0.0033239541869756993,-0.0027968249108039486,-0.0030143961859351574,0.001221993397050025,147
0.0015012264251708985,0.00015357666473331434,0.00021870136260986327,5.528072938534638e-06,rbf,0.001,7.224137931034483,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 7.224137931034483}",-0.001673344178510975,-0.002445566573155234,-0.0034324898204166976,-0.0029734344251640763,-0.002529754791306146,-0.006790367448730803,-0.002095904713113087,-0.0030696987541372193,-0.0032255618553277115,-0.002745858573335003,-0.003098198113319695,0.0013298294907826227,192
0.04786093235015869,0.011053331882457313,0.00021080970764160157,6.936956441466649e-06,linear,1.0,7.8965517241379315,"{'kernel': 'linear', 'gamma': 1.0, 'C': 7.8965517241379315}",-0.0016456493376541602,-0.002336144837724482,-0.0033660716599894624,-0.0026834473621098745,-0.0024882079259924143,-0.006288562589505968,-0.00199143731176753,-0.0031924798596944313,-0.003318644503679176,-0.002793836298398939,-0.0030104481686516436,0.0012158516274520528,95
0.0007567882537841796,6.84396550974945e-05,0.00025517940521240233,1.4534560546796575e-05,rbf,1.0,7.8965517241379315,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 7.8965517241379315}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.047923922538757324,0.011011337219666363,0.00023283958435058594,3.760688638637118e-05,linear,0.1,7.8965517241379315,"{'kernel': 'linear', 'gamma': 0.1, 'C': 7.8965517241379315}",-0.0016456493376541602,-0.002336144837724482,-0.0033660716599894624,-0.0026834473621098745,-0.0024882079259924143,-0.006288562589505968,-0.00199143731176753,-0.0031924798596944313,-0.003318644503679176,-0.002793836298398939,-0.0030104481686516436,0.0012158516274520528,95
0.0007454156875610352,6.472827316915497e-05,0.00024776458740234376,1.0636675569170935e-05,rbf,0.1,7.8965517241379315,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 7.8965517241379315}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.047832798957824704,0.011063341106614695,0.0002032756805419922,3.0887860757258695e-06,linear,0.01,7.8965517241379315,"{'kernel': 'linear', 'gamma': 0.01, 'C': 7.8965517241379315}",-0.0016456493376541602,-0.002336144837724482,-0.0033660716599894624,-0.0026834473621098745,-0.0024882079259924143,-0.006288562589505968,-0.00199143731176753,-0.0031924798596944313,-0.003318644503679176,-0.002793836298398939,-0.0030104481686516436,0.0012158516274520528,95
0.0022571325302124024,0.0003134448799872313,0.00026314258575439454,1.4076411399898527e-05,rbf,0.01,7.8965517241379315,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 7.8965517241379315}",-0.0025280612159687857,-0.0031438542868420967,-0.003851538324803073,-0.0028518057180738163,-0.00487636854324281,-0.007856501217853909,-0.0022775224970233193,-0.0036051130113009824,-0.003028592559295232,-0.003558088978140138,-0.0037577446352544163,0.0015347804189121202,222
0.048102521896362306,0.011203888109340381,0.00023586750030517577,4.660727104378296e-05,linear,0.001,7.8965517241379315,"{'kernel': 'linear', 'gamma': 0.001, 'C': 7.8965517241379315}",-0.0016456493376541602,-0.002336144837724482,-0.0033660716599894624,-0.0026834473621098745,-0.0024882079259924143,-0.006288562589505968,-0.00199143731176753,-0.0031924798596944313,-0.003318644503679176,-0.002793836298398939,-0.0030104481686516436,0.0012158516274520528,95
0.0016140937805175781,0.0001839891483455263,0.00022282600402832032,6.224688589181083e-06,rbf,0.001,7.8965517241379315,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 7.8965517241379315}",-0.001682921314798515,-0.002459593503118366,-0.0034478580693773127,-0.002990617289154106,-0.0025602532227567967,-0.006775637407423667,-0.002111387073575933,-0.003071447085116044,-0.0032439030027056697,-0.0027703456199481423,-0.003111396358797455,0.0013213285485199316,193
0.04987812042236328,0.012185086388627218,0.00021352767944335938,1.5380567143895996e-05,linear,1.0,8.568965517241379,"{'kernel': 'linear', 'gamma': 1.0, 'C': 8.568965517241379}",-0.0016422636737476565,-0.0023412512940481464,-0.0033609202540748695,-0.0026819357932785825,-0.0024889193774858924,-0.006295599177696365,-0.0019890698351159187,-0.00318897653611788,-0.0033300540535640675,-0.002793056362737843,-0.0030112046357867227,0.0012181626016046262,107
0.0007642745971679687,6.972887117026735e-05,0.00025875568389892577,1.411593032388815e-05,rbf,1.0,8.568965517241379,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 8.568965517241379}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.049876284599304196,0.012257240665994743,0.00021543502807617188,2.8055941118948538e-05,linear,0.1,8.568965517241379,"{'kernel': 'linear', 'gamma': 0.1, 'C': 8.568965517241379}",-0.0016422636737476565,-0.0023412512940481464,-0.0033609202540748695,-0.0026819357932785825,-0.0024889193774858924,-0.006295599177696365,-0.0019890698351159187,-0.00318897653611788,-0.0033300540535640675,-0.002793056362737843,-0.0030112046357867227,0.0012181626016046262,107
0.0007483720779418946,7.427184181876856e-05,0.0002519369125366211,9.263443935516876e-06,rbf,0.1,8.568965517241379,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 8.568965517241379}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.0500258207321167,0.012384687483532598,0.0002359151840209961,4.848958562287462e-05,linear,0.01,8.568965517241379,"{'kernel': 'linear', 'gamma': 0.01, 'C': 8.568965517241379}",-0.0016422636737476565,-0.0023412512940481464,-0.0033609202540748695,-0.0026819357932785825,-0.0024889193774858924,-0.006295599177696365,-0.0019890698351159187,-0.00318897653611788,-0.0033300540535640675,-0.002793056362737843,-0.0030112046357867227,0.0012181626016046262,107
0.002353477478027344,0.00036558968093594135,0.0002635002136230469,1.2875839456621003e-05,rbf,0.01,8.568965517241379,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 8.568965517241379}",-0.0025370347092298047,-0.0031438542868420967,-0.003851538324803073,-0.002853952707166263,-0.00487636854324281,-0.007856501217853909,-0.002283361156582901,-0.0036056947077417276,-0.003028592559295232,-0.0035557670816057083,-0.0037592665294363522,0.0015333987251475653,223
0.04988803863525391,0.012277529237487528,0.00022058486938476564,3.469310660499816e-05,linear,0.001,8.568965517241379,"{'kernel': 'linear', 'gamma': 0.001, 'C': 8.568965517241379}",-0.0016422636737476565,-0.0023412512940481464,-0.0033609202540748695,-0.0026819357932785825,-0.0024889193774858924,-0.006295599177696365,-0.0019890698351159187,-0.00318897653611788,-0.0033300540535640675,-0.002793056362737843,-0.0030112046357867227,0.0012181626016046262,107
0.001666092872619629,0.00017649454299539119,0.00021808147430419923,5.7270604254604154e-06,rbf,0.001,8.568965517241379,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 8.568965517241379}",-0.0016945881104073865,-0.0024607732595727594,-0.0034694474747666063,-0.0029920744181551,-0.002592503717231177,-0.006753232612925666,-0.0021285689395275104,-0.003080111741816844,-0.003252680365157152,-0.002776897431822694,-0.0031200878071382895,0.001311614996317771,194
0.05655360221862793,0.01597970197554143,0.0002094268798828125,1.2590758525830596e-05,linear,1.0,9.241379310344827,"{'kernel': 'linear', 'gamma': 1.0, 'C': 9.241379310344827}",-0.001641789196722048,-0.0023287049196685197,-0.00336934790795306,-0.002684595699580796,-0.0024970099094809486,-0.006309688921748518,-0.001984070586820013,-0.003189979186533867,-0.0033342161805739014,-0.002799997679621983,-0.003013940018870365,0.0012229584627814997,131
0.0007699728012084961,6.750069573254686e-05,0.0002532005310058594,1.258705593253816e-05,rbf,1.0,9.241379310344827,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 9.241379310344827}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.05673582553863525,0.015945254387893418,0.00023217201232910155,4.863327607351376e-05,linear,0.1,9.241379310344827,"{'kernel': 'linear', 'gamma': 0.1, 'C': 9.241379310344827}",-0.001641789196722048,-0.0023287049196685197,-0.00336934790795306,-0.002684595699580796,-0.0024970099094809486,-0.006309688921748518,-0.001984070586820013,-0.003189979186533867,-0.0033342161805739014,-0.002799997679621983,-0.003013940018870365,0.0012229584627814997,131
0.0007319927215576171,6.978539097650819e-05,0.00024466514587402345,1.0857237599720715e-05,rbf,0.1,9.241379310344827,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 9.241379310344827}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.05649409294128418,0.015971691802436135,0.00020570755004882811,6.489016177767794e-06,linear,0.01,9.241379310344827,"{'kernel': 'linear', 'gamma': 0.01, 'C': 9.241379310344827}",-0.001641789196722048,-0.0023287049196685197,-0.00336934790795306,-0.002684595699580796,-0.0024970099094809486,-0.006309688921748518,-0.001984070586820013,-0.003189979186533867,-0.0033342161805739014,-0.002799997679621983,-0.003013940018870365,0.0012229584627814997,131
0.0023679256439208983,0.00037571378920534166,0.0002882957458496094,5.283140529285547e-05,rbf,0.01,9.241379310344827,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 9.241379310344827}",-0.0025370347092298047,-0.0031438542868420967,-0.003851538324803073,-0.002853952707166263,-0.00487636854324281,-0.007856501217853909,-0.002283361156582901,-0.0036056947077417276,-0.003028592559295232,-0.0035557670816057083,-0.0037592665294363522,0.0015333987251475653,223
0.05652799606323242,0.01591859912934245,0.00021669864654541015,2.8876899647091733e-05,linear,0.001,9.241379310344827,"{'kernel': 'linear', 'gamma': 0.001, 'C': 9.241379310344827}",-0.001641789196722048,-0.0023287049196685197,-0.00336934790795306,-0.002684595699580796,-0.0024970099094809486,-0.006309688921748518,-0.001984070586820013,-0.003189979186533867,-0.0033342161805739014,-0.002799997679621983,-0.003013940018870365,0.0012229584627814997,131
0.001775050163269043,0.00021647431361064912,0.00022759437561035157,1.0451983357404244e-05,rbf,0.001,9.241379310344827,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 9.241379310344827}",-0.0017092094059996264,-0.002480474242773963,-0.0035004891979622125,-0.0030015058201362946,-0.002618813527966812,-0.006730295331161083,-0.0021387058986750266,-0.0030781742642300445,-0.0032440472723862645,-0.0027794933615708506,-0.003128120832286218,0.0013014959460387887,195
0.054701924324035645,0.010455908019609939,0.00023050308227539061,4.964419874595144e-05,linear,1.0,9.913793103448276,"{'kernel': 'linear', 'gamma': 1.0, 'C': 9.913793103448276}",-0.0016472491694907942,-0.002335952465995481,-0.0033539914408970196,-0.0026887899162719607,-0.002489039361150955,-0.006308198902051834,-0.00198546115045537,-0.0032183647150212796,-0.0033171045214302254,-0.002804142428437371,-0.003014829407120229,0.0012211472033292863,151
0.0007582426071166993,6.358923867407979e-05,0.0002532958984375,1.1900980470967241e-05,rbf,1.0,9.913793103448276,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 9.913793103448276}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.0550112247467041,0.010698024112806497,0.0002821207046508789,7.065497885496544e-05,linear,0.1,9.913793103448276,"{'kernel': 'linear', 'gamma': 0.1, 'C': 9.913793103448276}",-0.0016472491694907942,-0.002335952465995481,-0.0033539914408970196,-0.0026887899162719607,-0.002489039361150955,-0.006308198902051834,-0.00198546115045537,-0.0032183647150212796,-0.0033171045214302254,-0.002804142428437371,-0.003014829407120229,0.0012211472033292863,151
0.0007412433624267578,7.913083547370302e-05,0.00024683475494384765,1.1989894692330374e-05,rbf,0.1,9.913793103448276,"{'kernel': 'rbf', 'gamma': 0.1, 'C': 9.913793103448276}",-0.0018431832306063955,-0.0024304570443254942,-0.0038353451928248685,-0.00252651346958282,-0.002997935710274406,-0.00569855213916853,-0.0017968434288359232,-0.0028656984066688005,-0.002657684469849509,-0.0023571633715575896,-0.002900937646369434,0.001084651613088815,4
0.05463566780090332,0.01042741306169064,0.00023162364959716797,4.2533132788259346e-05,linear,0.01,9.913793103448276,"{'kernel': 'linear', 'gamma': 0.01, 'C': 9.913793103448276}",-0.0016472491694907942,-0.002335952465995481,-0.0033539914408970196,-0.0026887899162719607,-0.002489039361150955,-0.006308198902051834,-0.00198546115045537,-0.0032183647150212796,-0.0033171045214302254,-0.002804142428437371,-0.003014829407120229,0.0012211472033292863,151
0.0023513078689575196,0.0003645784849113028,0.0002631664276123047,1.4895647936378047e-05,rbf,0.01,9.913793103448276,"{'kernel': 'rbf', 'gamma': 0.01, 'C': 9.913793103448276}",-0.0025370347092298047,-0.0031438542868420967,-0.003851538324803073,-0.002853952707166263,-0.00487636854324281,-0.007856501217853909,-0.002283361156582901,-0.0036056947077417276,-0.003028592559295232,-0.0035557670816057083,-0.0037592665294363522,0.0015333987251475653,223
0.0543989896774292,0.010037332629219999,0.00020885467529296875,7.91248011266341e-06,linear,0.001,9.913793103448276,"{'kernel': 'linear', 'gamma': 0.001, 'C': 9.913793103448276}",-0.0016472491694907942,-0.002335952465995481,-0.0033539914408970196,-0.0026887899162719607,-0.002489039361150955,-0.006308198902051834,-0.00198546115045537,-0.0032183647150212796,-0.0033171045214302254,-0.002804142428437371,-0.003014829407120229,0.0012211472033292863,151
0.0017942667007446289,0.00020180157679149089,0.00022370815277099608,8.394264140116524e-06,rbf,0.001,9.913793103448276,"{'kernel': 'rbf', 'gamma': 0.001, 'C': 9.913793103448276}",-0.0017212811453362236,-0.002494613710691067,-0.0035052982949753814,-0.0029965978349495797,-0.002629697782889793,-0.006752724374585959,-0.0021326668208723953,-0.003068191344228338,-0.0032589384476914883,-0.0027925236588731725,-0.00313525334150934,0.001305757133118696,196
0.058187460899353026,0.011485813159897931,0.00022916793823242189,3.713820730059397e-05,linear,1.0,10.586206896551724,"{'kernel': 'linear', 'gamma': 1.0, 'C': 10.586206896551724}",-0.0016471524556853656,-0.002334254388219787,-0.003362953353792027,-0.002688410679419834,-0.0024874982113569162,-0.0063155346682984125,-0.001993691825096905,-0.0031337652041665124,-0.0033211880764931643,-0.002803514323231759,-0.0030087963185760685,0.0012218514182058431,87
0.0007605791091918945,6.659816206680326e-05,0.0002552509307861328,1.1030924537417528e-05,rbf,1.0,10.586206896551724,"{'kernel': 'rbf', 'gamma': 1.0, 'C': 10.586206896551724}",-0.0020180624428280374,-0.002367699670109307,-0.003957613650783862,-0.0024738725301105746,-0.0024026415705899933,-0.005778590799583389,-0.002192749746187194,-0.0028330097484219924,-0.002534329339382009,-0.002617928904686892,-0.0029176498402683254,0.0010774875280568203,34
0.05804741382598877,0.011586361201454655,0.00021173954010009766,1.2679498141875912e-05,linear,0.1,10.586206896551724,"{'kernel': 'linear', 'gamma': 0.1, 'C': 10.586206896551724}",-0.0016471524556853656,-0.002334254388219787,-0.003362953353792027,-0.002688410679419834,-0.0024874982113569162,-0.0063155346682984125,-0.001993691825096905,-0.0031337652041665124,-0.0033211880764931643,-0.002803514323231759,-0.0030087963185760685,0.0012218514182058431,87
