mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.08743462562561036,0.005358986371460387,0.00035986900329589846,2.6860411078121535e-05,sag,0.0006614740641230146,"{'solver': 'sag', 'alpha': 0.0006614740641230146}",-1.4891905948446806,-1.6364282740085483,-1.6593905245899392,-1.667439571792104,-1.6266877066183607,-1.5473425433096073,-1.582222870652089,-1.6078520409556236,-1.5442199969568167,-1.6453988499635857,-1.6006172973691353,0.05541881425513525,139
0.05031671524047852,0.0011549986626310175,0.0006532907485961914,0.0006583810624247575,saga,0.0006614740641230146,"{'solver': 'saga', 'alpha': 0.0006614740641230146}",-1.4891973738296094,-1.6364299143871406,-1.6593822373497151,-1.6674394795912044,-1.6266830566379196,-1.5473452228665587,-1.5822285805679528,-1.6078394375979914,-1.5442115624329107,-1.645394951487781,-1.6006151816748784,0.055416380473215135,71
0.0032890796661376952,5.7273204652807e-05,0.0003194570541381836,4.462447495981912e-05,auto,0.0010608183551394483,"{'solver': 'auto', 'alpha': 0.0010608183551394483}",-1.4891916443655167,-1.6364309414354212,-1.6593866831871174,-1.6674409528772887,-1.6266881090059742,-1.547347892183998,-1.5822197158006002,-1.6078437576127547,-1.5442128851119235,-1.6453952172217015,-1.6006157798802296,0.055418466400890806,115
0.057526373863220216,0.002546421977811556,0.000492262840270996,4.465027503579081e-05,svd,0.0010608183551394483,"{'solver': 'svd', 'alpha': 0.0010608183551394483}",-1.4891916443655167,-1.6364309414354214,-1.6593866831871182,-1.6674409528772876,-1.6266881090059742,-1.547347892183998,-1.5822197158006004,-1.607843757612754,-1.5442128851119232,-1.6453952172217021,-1.6006157798802296,0.05541846640089084,115
0.003412938117980957,0.0001985453231469719,0.00037424564361572267,9.310311452751766e-05,cholesky,0.0010608183551394483,"{'solver': 'cholesky', 'alpha': 0.0010608183551394483}",-1.4891916443655167,-1.6364309414354212,-1.6593866831871174,-1.6674409528772887,-1.6266881090059742,-1.547347892183998,-1.5822197158006002,-1.6078437576127547,-1.5442128851119235,-1.6453952172217015,-1.6006157798802296,0.055418466400890806,115
0.01484973430633545,0.003952597263440362,0.00046236515045166015,0.00014798251709714403,lsqr,0.0010608183551394483,"{'solver': 'lsqr', 'alpha': 0.0010608183551394483}",-1.489357859017018,-1.636416377144257,-1.659352318500241,-1.6675279908738145,-1.6266768453881286,-1.5473601000992667,-1.5822136866495478,-1.6078127094192167,-1.5442077413074473,-1.6454808517064408,-1.6006406480105375,0.055396522782694316,198
0.012449550628662109,0.002094456305669408,0.0003835439682006836,3.8350582629716794e-05,sparse_cg,0.0010608183551394483,"{'solver': 'sparse_cg', 'alpha': 0.0010608183551394483}",-1.4891900405172478,-1.636433686174702,-1.6593890795292647,-1.6674956945462809,-1.6266922596258415,-1.5473488433141926,-1.582228439667365,-1.607841937826348,-1.544212263732453,-1.6453964993637895,-1.6006228744297484,0.05542578053132963,170
0.09306845664978028,0.00601928058332164,0.0003899574279785156,9.894969646316111e-05,sag,0.0010608183551394483,"{'solver': 'sag', 'alpha': 0.0010608183551394483}",-1.4891863136241452,-1.6364196817028216,-1.6593940249720138,-1.6674502474687465,-1.6266893835165785,-1.5473519230070765,-1.582221705252136,-1.6078419925754779,-1.5442068548026278,-1.6454001922733925,-1.6006162319195016,0.05542130934617661,134
0.053475022315979004,0.002551346493539553,0.0023324966430664064,0.004974965614151239,saga,0.0010608183551394483,"{'solver': 'saga', 'alpha': 0.0010608183551394483}",-1.4891925646994497,-1.636433134137446,-1.65938731033509,-1.6674408833346879,-1.6266932696410454,-1.547345534513457,-1.582222676969398,-1.6078393518661773,-1.5442128363819083,-1.6453943206219812,-1.6006161882500638,0.055418727408764135,133
0.003708815574645996,0.0008754148537321503,0.00048363208770751953,0.00029525553628834605,auto,0.0017012542798525892,"{'solver': 'auto', 'alpha': 0.0017012542798525892}",-1.4891916440230895,-1.6364309380502682,-1.6593866788470857,-1.667440961832799,-1.6266881055916143,-1.5473478852271352,-1.5822197158729143,-1.6078437556833343,-1.5442128898220995,-1.6453952129462615,-1.6006157787896602,0.05541846652623261,112
0.06362099647521972,0.0116928846762655,0.0007023334503173829,0.00020621161276715812,svd,0.0017012542798525892,"{'solver': 'svd', 'alpha': 0.0017012542798525892}",-1.4891916440230892,-1.6364309380502684,-1.6593866788470863,-1.6674409618327979,-1.6266881055916143,-1.547347885227135,-1.5822197158729148,-1.6078437556833336,-1.5442128898220995,-1.6453952129462617,-1.6006157787896602,0.055418466526232626,112
0.003753209114074707,0.0007684288241431846,0.0004334211349487305,0.00020683405919843205,cholesky,0.0017012542798525892,"{'solver': 'cholesky', 'alpha': 0.0017012542798525892}",-1.4891916440230895,-1.6364309380502682,-1.6593866788470857,-1.667440961832799,-1.6266881055916143,-1.5473478852271352,-1.5822197158729143,-1.6078437556833343,-1.5442128898220995,-1.6453952129462615,-1.6006157787896602,0.05541846652623261,112
0.015781593322753907,0.005121022917914167,0.0006299734115600586,0.00035683193725193475,lsqr,0.0017012542798525892,"{'solver': 'lsqr', 'alpha': 0.0017012542798525892}",-1.4893578578567632,-1.6364163740299467,-1.659352314224615,-1.6675279993687566,-1.6266768417982242,-1.5473600930643958,-1.5822136871209072,-1.6078127077740214,-1.544207746079016,-1.645480846819846,-1.6006406468136494,0.05539652297648713,197
0.012839508056640626,0.0033469419917509873,0.00043756961822509765,0.00011521268182788017,sparse_cg,0.0017012542798525892,"{'solver': 'sparse_cg', 'alpha': 0.0017012542798525892}",-1.4891900339980546,-1.6364336790300718,-1.6593890669948037,-1.6674957796011332,-1.6266923754782292,-1.5473487990682668,-1.5822284576422043,-1.6078419384505434,-1.544212265143137,-1.6453964582047975,-1.600622885361124,0.05542579595858477,173
0.09128012657165527,0.004900995752098807,0.00042514801025390626,0.00017871475012091862,sag,0.0017012542798525892,"{'solver': 'sag', 'alpha': 0.0017012542798525892}",-1.4891907649859069,-1.6364157611446624,-1.6593924905086759,-1.6674389820865054,-1.6266899687339567,-1.5473301413470402,-1.5822196388242369,-1.6078386363541615,-1.5442091941875733,-1.6453827458714352,-1.6006108324044153,0.05541913824355701,35
0.050647401809692384,0.001127318907781152,0.0010404586791992188,0.0012663431482000623,saga,0.0017012542798525892,"{'solver': 'saga', 'alpha': 0.0017012542798525892}",-1.489191364302304,-1.636423583690417,-1.6593865312093077,-1.6674393463944588,-1.626694460666382,-1.5473380971475978,-1.5822180077409342,-1.6078429688122895,-1.5442160330003376,-1.6453907623419892,-1.6006141155306017,0.05541844393103922,56
0.003355264663696289,9.490113702991831e-05,0.0003650665283203125,0.00021706963005274738,auto,0.0027283333764867696,"{'solver': 'auto', 'alpha': 0.0027283333764867696}",-1.4891916434739576,-1.6364309326214899,-1.6593866718869426,-1.6674409761949474,-1.62668810011598,-1.5473478740704232,-1.5822197159889433,-1.6078437525891935,-1.5442128973759979,-1.645395206089693,-1.600615777040757,0.05541846672723381,109
0.059528255462646486,0.0037853468710756194,0.0009172916412353516,0.0004397098880594405,svd,0.0027283333764867696,"{'solver': 'svd', 'alpha': 0.0027283333764867696}",-1.4891916434739576,-1.6364309326214899,-1.6593866718869432,-1.667440976194946,-1.62668810011598,-1.547347874070423,-1.5822197159889437,-1.6078437525891927,-1.5442128973759977,-1.6453952060896935,-1.600615777040757,0.05541846672723377,109
